,RunNumber,Staves,Rows,PedestalValue
559,298593,2A,S4T,0.44669408415058526
560,298593,2C,M1B,0.42834546029737425
561,298593,2C,M1T,0.42106928187282505
562,298593,2C,M2B,0.3821575450806707
563,298593,2C,M2T,0.38342296741537485
564,298593,2C,M3B,0.40272065801961404
565,298593,2C,M3T,0.47484973109775386
566,298593,2C,M4B,0.43087630496678264
567,298593,2C,M4T,0.4568174628282189
568,298593,2C,S1B,0.4599810186649794
569,298593,2C,S1T,0.46646630813033846
570,298593,2C,S2B,0.5055362227143309
571,298593,2C,S2T,0.43277443846883895
572,298593,2C,S3B,0.4897184435305283
573,298593,2C,S3T,0.45175577348940205
574,298593,2C,S4B,0.45175577348940205
575,298593,2C,S4T,0.45175577348940205
576,298593,3A,M1B,0.5431825371717811
577,298593,3A,M1T,0.4672571970895286
578,298593,3A,M2B,0.49383106611831695
579,298593,3A,M2T,0.475798797848782
580,298593,3A,M3B,0.4672571970895286
581,298593,3A,M3T,0.43024359379943056
582,298593,3A,M4B,0.40999683644416324
583,298593,3A,M4T,0.3555836760518823
584,298593,3A,S1B,0.4318253717178108
585,298593,3A,S1T,0.45839924074659916
586,298593,3A,S2B,0.4640936412527681
587,298593,3A,S2T,0.41569123695033217
588,298593,3A,S3B,0.5083834229674153
589,298593,3A,S3T,0.42644732679531794
590,298593,3A,S4B,0.42644732679531794
591,298593,3A,S4T,0.42644732679531794
592,298593,3C,M1B,0.45839924074659916
593,298593,3C,M1T,0.45839924074659916
594,298593,3C,M2B,0.4935147105346409
595,298593,3C,M2T,0.46187915216703573
596,298593,3C,M3B,0.451439417905726
597,298593,3C,M3T,0.49130022144890856
598,298593,3C,M4B,0.4742170199304018
599,298593,3C,M4T,0.47200253084466937
600,298593,3C,S1B,0.475798797848782
601,298593,3C,S1T,0.48560582094273963
602,298593,3C,S2B,0.45839924074659916
603,298593,3C,S2T,0.45839924074659916
604,298593,3C,S3B,0.463460930085416
605,298593,3C,S3T,0.426763682378994
606,298593,3C,S4B,0.426763682378994
607,298593,3C,S4T,0.426763682378994
608,298593,4A,M1B,0.45839924074659916
609,298593,4A,M1T,0.45839924074659916
610,298593,4A,M2B,0.5438152483391332
611,298593,4A,M2T,0.4739006643467257
612,298593,4A,M3B,0.4795950648528946
613,298593,4A,M3T,0.40525150268902244
614,298593,4A,M4B,0.4780132869345144
615,298593,4A,M4T,0.4508067067383739
616,298593,4A,S1B,0.4580828851629231
617,298593,4A,S1T,0.46187915216703573
618,298593,4A,S2B,0.5767162290414426
619,298593,4A,S2T,0.4292945270484024
620,298593,4A,S3B,0.4568174628282189
621,298593,4A,S3T,0.41569123695033217
622,298593,4A,S4B,0.41569123695033217
623,298593,4A,S4T,0.41569123695033217
624,298593,4C,M1B,0.4935147105346409
625,298593,4C,M1T,0.4761151534324581
626,298593,4C,M2B,0.45839924074659916
627,298593,4C,M2T,0.44384688389750077
628,298593,4C,M3B,0.4166403037013603
629,298593,4C,M3T,0.3865865232521354
630,298593,4C,M4B,0.4305599493831066
631,298593,4C,M4T,0.4292945270484024
632,298593,4C,S1B,0.45713381841189493
633,298593,4C,S1T,0.499841822208162
634,298593,4C,S2B,0.4568174628282189
635,298593,4C,S2T,0.45839924074659916
636,298593,4C,S3B,0.4599810186649794
637,298593,4C,S3T,0.44131603922809237
638,298593,4C,S4B,0.44131603922809237
639,298593,4C,S4T,0.44131603922809237
640,298593,5A,M1B,0.4552356849098386
641,298593,5A,M1T,0.42549826004428976
642,298593,5A,M2B,0.5140778234735843
643,298593,5A,M2T,0.44985763998734574
644,298593,5A,M3B,0.4672571970895286
645,298593,5A,M3T,0.45903195191395124
646,298593,5A,M4B,0.4979436887061056
647,298593,5A,M4T,0.4489085732363176
648,298593,5A,S1B,0.4523884846567542
649,298593,5A,S1T,0.463460930085416
650,298593,5A,S2B,0.45555204049351466
651,298593,5A,S2T,0.4416323948117684
652,298593,5A,S3B,0.45934830749762734
653,298593,5A,S3T,0.3932299905093325
654,298593,5A,S4B,0.3932299905093325
655,298593,5A,S4T,0.3932299905093325
656,298593,5C,M1B,0.46282821891806386
657,298593,5C,M1T,0.49130022144890856
658,298593,5C,M2B,0.4378361278076558
659,298593,5C,M2T,0.45017399557102183
660,298593,5C,M3B,0.4340398608035432
661,298593,5C,M3T,0.38152483391331854
